UniqueID	SIZE	BIG4	GAAP	CR	QR	AT	CashR	NWC	CFOCL	OM	TM	CFM	ROE	ROA	GRIE	CFONI	CFOTL	CFOTR	CFOTA	EF	FAF	LTDE	CAT	DCOH	ACP	AAP	DR	DSCR	CFOLTL	TAT	FAT	DEPR	CFOFA	APP	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	 
421036022016	12.4838	0	1	2.758373405	2.461600467	1.653445257	0.89190316	1.758373405	0.041248575	-0.0779	-0.0201	0.0056	-0.044937184	-0.020171721	-0.040385721	-0.278633121	0.010198402	0.005603743	0.00562051	0.448887071	0.81202138	1.025253187	2.651836998	83.68170536	42.34380985	11.05877398	0.551116716	1.261680988	0.010198402	0.996704957	1.950901826	0.042223856	0.011001312	50.61050859	0	0	0	0	0	0	0	0	1	0	0	
421036022017	12.4805	0	1	2.880415162	2.583004287	1.770137635	0.912934341	1.880415162	0.266809567	-0.0447	0.0080	0.0343	0.018355992	0.008511835	0.029615005	4.223214286	0.067029448	0.033996248	0.035947303	0.463708804	0.803314329	0.951367508	2.704488485	86.50159159	39.81539376	15.97383228	0.536291196	2.019388605	0.067029448	1.049554839	2.099612315	0.036071763	0.071911821	48.86715579	0	0	0	0	0	0	0	0	0	1	0	
421036022018	12.4878	0	1	2.713833271	2.359198025	1.539105695	0.738015997	1.713833271	0.251758012	-0.0542	-0.0014	0.0333	-0.003167185	-0.001467482	0.00648196	-24.11311054	0.065936074	0.03306869	0.035385544	0.463339369	0.793046933	0.930744411	2.78444695	76.64906434	41.39152913	11.28137818	0.536664403	1.654506692	0.065936074	1.062098234	2.126410477	0.042827029	0.070844851	49.80104003	0	0	0	0	0	0	0	0	0	0	1	
421059412008	13.9625	1	1	1.937536067	1.685711265	1.202117959	0.258714335	0.937536067	0.413896243	-0.3006	0.0359	0.0711	0.073754995	0.04112328	0	1.972519629	0.183341431	0.070879928	0.081116477	0.557566031	0.850671371	0.520121052	3.006513703	81.07915543	40.78083416	11.03610488	0.442433969	4.729689067	0.183341431	1.141643688	3.940589781	0.056116528	0.2799882	67.44692134	1	0	0	0	0	0	0	0	0	0	0	
421059412009	14.1763	1	1	2.172421293	1.897853956	1.449415297	0.508388847	1.172421293	0.54726243	-0.2755	0.0471	0.0926	0.124791822	0.045446813	-0.191147666	1.968415401	0.140697606	0.092742011	0.089458208	0.364181023	1.862901762	1.574371581	2.719573603	98.09750959	37.12985402	11.02537468	0.635818977	10.53132	0.140697606	0.965760472	3.808831212	0.056269113	0.352811306	67.68074671	0	1	0	0	0	0	0	0	0	0	0	
421059412010	14.2777	1	1	2.025792015	1.762561229	1.389258907	0.44115657	1.025792015	0.412457272	-0.3553	0.0461	0.0809	0.104325204	0.042540486	0.239154655	1.733148729	0.124493434	0.079863395	0.073728989	0.407768054	1.488919033	1.204338955	2.517993108	106.7971963	37.48383932	12.69961106	0.592231946	9.004658648	0.124493434	0.911819139	3.283439115	0.046721963	0.265496341	76.87350123	0	0	1	0	0	0	0	0	0	0	0	
421059412011	14.3127	1	1	1.930366129	1.630836281	1.296863411	0.378864036	0.930366129	0.264620967	-0.4862	0.0138	0.0567	0.032957461	0.01254129	-0.03347175	4.187196896	0.084770558	0.057650088	0.05251285	0.380529617	1.296902546	1.326615639	2.416484609	108.1644134	40.02129192	14.01316111	0.619470383	8.44191536	0.084770558	0.925688904	2.851442874	0.040207811	0.16175779	83.40463037	0	0	0	1	0	0	0	0	0	0	0	
421059412012	14.3871	1	1	2.057554304	1.753711722	1.398604561	0.423516216	1.057554304	0.220951479	-0.4935	0.0551	0.0449	0.134941587	0.052240049	0.095859539	0.792034155	0.067511804	0.043635101	0.041375903	0.387130834	1.252102139	1.300148855	2.39380151	110.4798252	40.45803165	13.59422635	0.612869166	5.912752755	0.067511804	0.922337816	2.713446378	0.040545638	0.1217247	78.99289636	0	0	0	0	1	0	0	0	0	0	0	
421059412013	14.4197	1	1	2.195419536	1.88637312	1.529671054	0.454573405	1.195419536	0.279891449	-0.5457	0.0411	0.0520	0.083854206	0.039069698	0.243491387	1.247887876	0.091287785	0.051341577	0.048754603	0.465924132	1.078246546	0.882338833	2.452772947	110.8187793	38.4977722	13.24797942	0.534075868	5.853393578	0.091287785	0.937995735	2.81031815	0.04276419	0.1460731	72.44615044	0	0	0	0	0	1	0	0	0	0	0	
421059412014	14.5042	1	1	2.169663189	1.87464855	1.471820104	0.520131402	1.169663189	0.240641556	-0.5421	0.0470	0.0453	0.095742032	0.043832481	0.069213852	0.949276442	0.076743945	0.044613505	0.041609141	0.457818576	1.118979752	0.915554095	2.445891439	108.3911262	44.10801092	13.53021891	0.542181424	9.288494198	0.076743945	0.917587785	2.780502058	0.041851792	0.126085269	73.64427619	0	0	0	0	0	0	1	0	0	0	0	
421059412015	14.5447	1	1	1.752488767	1.449146557	1.140870218	0.429292728	0.752488767	0.12055418	-0.7011	0.0161	0.0240	0.040788944	0.016405602	-0.085136328	1.510480054	0.041453043	0.024319467	0.024780335	0.402207091	1.14289649	1.118653393	2.863107598	88.31915699	39.24421583	14.06010953	0.597792909	9.592922782	0.041453043	1.031377879	3.005200809	0.041080254	0.072204266	77.41385093	0	0	0	0	0	0	0	1	0	0	0	
421059412016	14.5683	1	1	2.012184348	1.683921424	1.335205288	0.493955201	1.012184348	-0.011595361	-0.7753	0.0253	-0.0019	0.071088887	0.028454005	0.018901024	-0.0749582	-0.003556307	-0.001899041	-0.002132861	0.400259542	1.235223164	1.194720508	2.994470322	84.64224306	37.97010276	13.83594557	0.599740458	7.046200608	-0.003556307	1.108322303	3.29251279	0.04292581	-0.006336128	63.39268115	0	0	0	0	0	0	0	0	1	0	0	
421059412017	14.5732	1	1	2.074533442	1.635037246	1.249330104	0.453044142	1.074533442	0.103485036	-0.7442	0.0289	0.0164	0.070738387	0.033111167	0.175178496	0.556562239	0.034645055	0.016086268	0.018428425	0.468079192	1.029872249	0.856457262	3.041714882	76.12662016	39.62162158	14.26383935	0.531920808	4.856100409	0.034645055	1.123698022	3.270565139	0.042430059	0.053636622	60.93395164	0	0	0	0	0	0	0	0	0	1	0	
421059412018	14.5926	1	1	2.164693767	1.739443853	1.335312903	0.449479629	1.164693767	0.250412855	-0.6607	0.0286	0.0397	0.061835591	0.031323459	0.103375242	1.377649269	0.087452925	0.039382646	0.04315274	0.506560355	0.959268741	0.709525599	2.917249412	81.69088345	39.65868833	15.12133276	0.493439645	5.445720567	0.087452925	1.088232738	3.250901645	0.041063227	0.128911132	61.177334	0	0	0	0	0	0	0	0	0	0	1	
421213172008	12.9093	1	1	1.191093262	0.897909079	0.16007089	0.16007089	0.191093262	0.369016649	-0.0328	-0.0171	0.0556	-0.041638512	-0.016928179	0	-3.318128655	0.094649485	0.056843028	0.056169876	0.406551007	0.902764205	1.216537475	5.575781154	9.291986771	42.12495295	11.13546823	0.593451468	2.19571679	0.094649485	1.010901846	2.068292411	0.046905386	0.114922856	58.049198	1	0	0	0	0	0	0	0	0	0	0	
421213172009	12.9348	1	1	1.405727526	1.168433487	0.466364793	0.466364793	0.405727526	0.452977344	-0.0202	0.0136	0.0698	0.041056482	0.014081891	-0.134539876	5.124378962	0.109831641	0.069488391	0.072160944	0.342988246	1.101845819	1.646866768	4.61486916	27.82448814	40.65777713	11.01162678	0.657014166	2.061273985	0.109831641	1.033442379	2.287864384	0.049795434	0.159751968	59.66249718	0	1	0	0	0	0	0	0	0	0	0	
421213172010	12.7285	1	1	1.338628799	1.030756927	0.28215104	0.28215104	0.338628799	0.262460554	-0.0081	-0.0013	0.0373	-0.003399248	-0.001200954	-0.161961033	-29.98271605	0.055679359	0.03763066	0.036007852	0.353299805	1.13605829	1.694864764	5.253515896	15.63363553	39.44477727	11.65334862	0.646700195	2.031558703	0.055679359	0.964813541	2.151265505	0.050229612	0.080287482	55.40874684	0	0	1	0	0	0	0	0	0	0	0	
421213172011	12.7133	1	1	1.342013647	0.95860107	0.32470607	0.32470607	0.342013647	0.455268864	-0.0106	0.0111	0.0714	0.03542998	0.010733135	-0.155467334	6.419354839	0.098843336	0.071035249	0.068899801	0.302939343	1.241675287	2.152692335	4.748410145	19.77800279	36.89132779	13.25248864	0.697060657	1.863182568	0.098843336	0.964395497	2.194278708	0.046184387	0.156766977	60.91048071	0	0	0	1	0	0	0	0	0	0	0	
421213172012	12.7815	1	1	1.438245546	1.120326471	0.348617696	0.348617696	0.438245546	0.441449633	-0.0098	0.0274	0.0612	0.071080064	0.025811423	0.283251011	2.221725866	0.090043584	0.060775045	0.057345906	0.363131681	1.276987922	1.626332978	5.014239697	19.05124548	40.25839929	13.82062504	0.636868319	2.702650942	0.090043584	0.936826978	2.359763397	0.045996026	0.144447986	54.64795877	0	0	0	0	1	0	0	0	0	0	0	
421213172013	12.8328	1	1	1.51964942	1.151924553	0.426370209	0.426370209	0.51964942	0.482147906	-0.0130	0.0467	0.0715	0.088499722	0.042895005	0.404973591	1.487075677	0.123786118	0.06945798	0.063788119	0.484690851	1.033047727	0.886614962	4.438006645	24.86318585	40.53913189	13.25439883	0.515309149	5.454778157	0.123786118	0.892258861	2.406589368	0.04743764	0.172048512	58.31360947	0	0	0	0	0	1	0	0	0	0	0	
421213172014	12.9151	1	1	1.721831765	1.425046373	0.738389803	0.738389803	0.721831765	0.585725712	0.0135	0.0450	0.0993	0.07970303	0.03875103	0.089205294	2.185472093	0.164826955	0.098339438	0.084689295	0.486192685	1.128325438	0.853298759	3.425024708	49.98690149	43.46635934	9.479481146	0.513807315	7.057136353	0.164826955	0.852685063	2.605789909	0.058436832	0.258808933	67.69717198	0	0	0	0	0	0	1	0	0	0	0	
421213172015	12.9385	1	1	1.444130226	1.20013095	0.584107658	0.584107658	0.444130226	0.488904058	-0.0043	0.0287	0.0968	0.060261107	0.02538586	-0.11306909	3.323075466	0.145764542	0.095429084	0.084359128	0.421264413	1.133354348	1.095542805	3.49723144	45.0175757	45.37858362	10.51435532	0.578735587	5.374774368	0.145764542	0.871443372	2.431518655	0.052185836	0.235380519	77.07068226	0	0	0	0	0	0	0	1	0	0	0	
421213172016	12.9541	1	1	1.907197501	1.522213644	0.847048709	0.847048709	0.907197501	0.283829309	-0.0213	0.0143	0.0434	0.030924426	0.0126159	-0.016353407	3.034327518	0.064658997	0.043455251	0.038280773	0.407959069	1.429209792	1.272860249	3.431160587	50.59516973	39.09379001	10.68362642	0.592040931	4.196113602	0.064658997	0.882592377	2.759179386	0.055771174	0.119674181	59.73112197	0	0	0	0	0	0	0	0	1	0	0	
421213172017	12.9871	1	1	1.772327771	1.399722122	0.819332782	0.819332782	0.772327771	0.303698269	-0.0248	0.0565	0.0520	0.107912864	0.050755796	0.19164327	0.877571274	0.084095222	0.049551707	0.044541829	0.470340555	1.29084932	0.91254562	3.295463754	54.26400814	37.54106842	12.42941683	0.529659445	3.652031552	0.084095222	0.85661625	2.887148303	0.050315102	0.150124242	66.22950936	0	0	0	0	0	0	0	0	0	1	0	
421213172018	12.9981	1	1	1.862596024	1.419529579	0.804751722	0.804751722	0.862596024	0.21027956	-0.0136	0.0341	0.0332	0.059144095	0.031411289	0.141594256	0.957173756	0.064120088	0.032685902	0.030066061	0.531097629	1.182219959	0.678423608	3.398307751	49.49073296	36.60458723	13.25176297	0.468902371	4.133013519	0.064120088	0.90502558	3.282817994	0.049567161	0.109059245	61.49813859	0	0	0	0	0	0	0	0	0	0	1	
423234572008	13.7557	1	1	1.578287603	1.325407922	0.627269983	0.625268108	0.578287603	0.409963299	-0.0084	0.0310	0.0631	0.052398862	0.026859153	0	2.03972175	0.112400737	0.063146058	0.054785199	0.512590394	1.006946606	0.956600865	4.116082304	38.18389821	40.84266101	10.75576483	0.487409606	4.462978723	0.112400737	0.868137386	2.470970198	0.050862813	0.155934528	60.87314752	1	0	0	0	0	0	0	0	0	0	0	
423234572009	13.7937	1	1	0.166927276	1.481561916	0.841889994	0.841889994	-0.833072724	0.663604511	0.0027	0.0401	0.1040	0.099428879	0.036243208	-0.261335725	2.584919494	0.147423795	0.103712981	0.093685774	0.364513891	1.382896355	2.076042167	38.23114619	52.49234226	37.9120872	11.01554717	0.635486109	6.011819458	0.147423795	0.900967119	2.520577555	0.050468628	0.262098642	62.35059524	0	1	0	0	0	0	0	0	0	0	0	
423234572010	13.8644	1	1	1.920342494	1.735803066	1.136811214	1.065709156	0.920342494	0.636963127	-0.0118	0.0297	0.1012	0.067728016	0.02599306	0.12993072	3.379556695	0.142556009	0.100522308	0.087845019	0.38378593	1.444746796	1.858841599	3.276799327	70.94741907	35.97942526	10.91916002	0.61621407	4.958453394	0.142556009	0.867823459	2.621326353	0.052818565	0.265342519	62.4091478	0	0	1	0	0	0	0	0	0	0	0	
423234572011	13.9053	1	1	2.073230202	1.898400381	1.281700911	1.216368514	1.073230202	0.548214219	0.0229	0.0606	0.0894	0.152210296	0.054457296	-0.028872804	1.468180826	0.124494328	0.08893311	0.079953159	0.357776695	1.534261439	2.031083897	2.95718635	84.89868719	37.98131249	11.52500726	0.642223305	6.315875328	0.124494328	0.894152407	2.763734385	0.051465136	0.247127103	66.23907843	0	0	0	1	0	0	0	0	0	0	0	
423234572012	13.9754	1	1	2.22055647	2.062718723	1.496397176	1.435263584	1.22055647	0.596254849	0.0128	0.0527	0.1031	0.143432944	0.04694504	-0.018682944	1.939259716	0.135332383	0.102275317	0.091038625	0.327296078	1.813294901	2.454595553	2.605196483	105.1730687	36.95169454	9.401274857	0.672703922	5.991255304	0.135332383	0.88327527	3.079956615	0.066197719	0.317449186	70.2841935	0	0	0	0	1	0	0	0	0	0	0	
423234572013	14.1396	1	1	2.079917169	1.850004217	1.344855373	1.293779223	1.079917169	0.313198654	0.0021	0.0584	0.0639	0.09529224	0.044911423	0.696839825	1.076488301	0.091444681	0.062819083	0.048346621	0.471301991	1.434206516	1.046469736	2.357328528	109.0818051	39.18925943	13.27300503	0.528698009	3.276268545	0.091444681	0.756854486	2.899778887	0.045546837	0.18523311	81.11043555	0	0	0	0	0	1	0	0	0	0	0	
423234572014	14.1870	1	1	1.593503335	1.339247626	0.8405677	0.8405677	0.593503335	0.364494319	-0.0041	0.0377	0.0746	0.063367296	0.028155298	-0.011425678	1.971585342	0.099896489	0.07425654	0.055510573	0.444319077	1.295719577	1.264146988	3.067804558	67.77285664	38.69061416	13.46453648	0.555680923	3.042169693	0.099896489	0.744501565	2.391418773	0.041917803	0.178305908	80.62748148	0	0	0	0	0	0	1	0	0	0	0	
423234572015	14.1637	1	1	1.220475454	0.919969684	0.554156474	0.554156474	0.220475454	0.022253155	-0.0871	-0.0057	0.0054	-0.012372555	-0.004637964	-0.17575639	-0.902739726	0.006697487	0.005159684	0.004186874	0.37485899	1.119123549	1.700422474	3.402193762	49.03398331	33.46470606	11.27941099	0.62514101	0.264296144	0.006697487	0.781243426	2.000733991	0.047515378	0.010722421	88.48400341	0	0	0	0	0	0	0	1	0	0	0	
423234572016	14.2074	1	1	1.334218028	0.979342228	0.519855319	0.519855319	0.334218028	0.382283757	-0.0523	0.0101	0.0668	0.027146238	0.008264172	-0.151649486	6.525145147	0.077526414	0.065903535	0.053924924	0.304431594	1.417987955	3.006632223	4.29092489	34.97385805	30.7366026	10.65888048	0.695568406	2.733008445	0.077526414	0.807572304	2.065122307	0.051511163	0.137896711	67.27613776	0	0	0	0	0	0	0	0	1	0	0	
423234572017	14.1738	1	1	1.302144159	1.06736676	0.635395923	0.635395923	0.302144159	0.114587201	-0.0956	-0.0221	0.0223	-0.056784869	-0.019113969	0.069200819	-0.992980147	0.028610014	0.021936687	0.018979792	0.336603205	1.277148508	2.410958301	3.950506919	45.89734587	32.3557612	11.37653274	0.663396795	1.212076906	0.028610014	0.852054205	2.186191167	0.051005494	0.048698138	72.23424677	0	0	0	0	0	0	0	0	0	1	0	
423234572018	14.1389	1	1	0.809763289	0.648089851	0.21477203	0.21477203	-0.190236711	0.13276212	-0.0591	-0.0030	0.0262	-0.007839224	-0.002842772	0.040298136	-8.642820774	0.038548622	0.026184447	0.024569568	0.362634341	1.161868979	2.080816522	6.255559795	16.25141875	32.93688346	12.46305669	0.637365659	2.680011775	0.038548622	0.937448887	2.40811455	0.048795573	0.063114196	75.66822729	0	0	0	0	0	0	0	0	0	0	1	
424429442008	12.8481	1	1	1.212400655	0.898577322	0.23466602	0.191151489	0.212400655	0.465115574	-0.0358	0.0369	0.0838	0.075581844	0.036111038	0	2.234479744	0.154511238	0.082523998	0.080689383	0.477773977	0.910276574	0.813197534	4.579100781	16.81053293	46.24153799	8.370419325	0.522223392	3.514897395	0.154511238	0.963123273	2.51392485	0.066636295	0.210613792	71.63599127	1	0	0	0	0	0	0	0	0	0	0	
424429442009	12.8792	1	1	1.051815412	0.768309059	0.160623902	0.149029026	0.051815412	0.269316186	-0.0543	-0.0012	0.0545	-0.002503449	-0.001198772	0.033941337	-44.3787234	0.102081467	0.054708217	0.053199955	0.478848057	0.823707753	0.751737459	4.701894158	12.7320702	47.4460381	8.226276791	0.521151943	3.083541867	0.102081467	0.976924921	2.486600361	0.069625274	0.135411662	79.26634831	0	1	0	0	0	0	0	0	0	0	0	
424429442010	12.9095	1	1	1.32183967	0.898284502	0.214822036	0.214822036	0.32183967	0.357877093	-0.0891	-0.0074	0.0569	-0.014480515	-0.006874196	0.021854576	-7.532037437	0.098569787	0.055964331	0.0517767	0.47472038	0.968747441	0.892386152	4.755421562	13.06182456	42.17359372	9.011953898	0.52527962	2.064414913	0.098569787	0.909427893	2.31476781	0.065814831	0.131787291	60.80300134	0	0	1	0	0	0	0	0	0	0	0	
424429442011	12.9303	1	1	1.51779825	1.188464814	0.504312147	0.504312147	0.51779825	0.652690253	-0.0509	0.0357	0.1090	0.071277754	0.034115144	0.029456225	2.994530085	0.195939351	0.106856684	0.102158824	0.478622598	0.976893728	0.843249934	3.945882257	33.45569695	44.55329	10.21499242	0.521379825	3.183167897	0.195939351	0.937404273	2.509849851	0.06111229	0.273524793	66.33926461	0	0	0	1	0	0	0	0	0	0	0	
424429442012	13.0791	1	1	1.669256147	1.32064737	0.717709306	0.717709306	0.669256147	0.820192966	0.0000	0.0838	0.1559	0.140152522	0.074842065	0.294716322	1.838379329	0.295256235	0.15400511	0.137588104	0.534004407	0.879772803	0.60940067	3.151294348	56.7745826	45.10220978	11.22057582	0.465995593	5.025517362	0.295256235	0.882422964	2.6030026	0.053100474	0.405862277	79.10526188	0	0	0	0	1	0	0	0	0	0	0	
424429442013	13.1696	1	1	1.454002784	1.147346814	0.53969752	0.53969752	0.454002784	0.608062195	-0.0326	0.0592	0.1202	0.085477546	0.049317807	0.182800156	1.993772242	0.23243743	0.118079228	0.098328475	0.576967981	0.710438968	0.493213028	3.478604462	43.26595654	47.27429543	10.64119574	0.423032019	4.519518946	0.23243743	0.817902601	2.223560285	0.054227346	0.267317028	80.16704712	0	0	0	0	0	1	0	0	0	0	0	
424429442014	13.2511	1	1	1.342884974	1.01133566	0.430091413	0.430091413	0.342884974	0.549399499	-0.0454	0.0603	0.1088	0.085466377	0.051613119	0.135573102	1.748577658	0.227845179	0.105526109	0.090249546	0.603899689	0.62322444	0.416864278	3.759834203	34.08503537	45.33446403	10.8042674	0.396100311	4.370950788	0.227845179	0.82940047	2.229654035	0.053448668	0.242615326	79.25067632	0	0	0	0	0	0	1	0	0	0	0	
424429442015	13.2829	1	1	1.3687906	1.069213905	0.502914642	0.502914642	0.3687906	0.692795733	-0.0367	0.0640	0.1286	0.096990638	0.060052633	0.058390718	1.945058997	0.30670525	0.124564049	0.116805914	0.619159066	0.565272422	0.37023292	3.937012407	37.43643736	41.16277432	10.65062174	0.380840934	4.975688817	0.30670525	0.908580529	2.419879327	0.055497223	0.311096493	74.43894896	0	0	0	0	0	0	0	1	0	0	0	
424429442016	13.3247	0	1	1.439028876	1.081727596	0.480238886	0.480238886	0.439028876	0.535762585	-0.0554	0.0543	0.0858	0.078757655	0.052169154	0.115433605	1.550746876	0.239636867	0.084164726	0.080901153	0.662401059	0.50059168	0.303275794	4.337498496	30.89718749	38.48944641	10.89490098	0.337598941	5.366143604	0.239636867	0.942521299	2.528540874	0.055522944	0.217036868	64.33712136	0	0	0	0	0	0	0	0	1	0	0	
424429442017	13.3743	0	1	1.500130351	1.128560579	0.470285526	0.470285526	0.500130351	0.536130034	0.0323	0.0313	0.0794	0.042457953	0.029536134	0.103633166	2.489552082	0.241607413	0.078002114	0.073531744	0.695656094	0.468836508	0.259504132	4.50182854	27.43416297	34.92366915	10.84633216	0.304343906	5.131056307	0.241607413	0.926238173	2.597352945	0.05770084	0.206197387	58.33512075	0	0	0	0	0	0	0	0	0	1	0	
424429442018	13.4231	0	1	1.663735539	1.261947285	0.561843767	0.561843767	0.663735539	0.671721251	-0.0904	0.0471	0.0947	0.062864359	0.044956097	0.079472063	1.944576171	0.306877179	0.09157908	0.087420554	0.715128527	0.473869871	0.233811791	4.263883381	31.14871508	39.86576276	11.74191197	0.284871473	5.30065432	0.306877179	0.923238864	2.827522104	0.055788071	0.267735207	55.44017203	0	0	0	0	0	0	0	0	0	0	1	
427692102008	13.0138	1	1	1.555159222	1.381642183	0.826700794	0.386461723	0.555159222	0.450940083	-0.0076	0.0042	0.0900	0.009199978	0.003379696	0	21.84828496	0.116717998	0.091166319	0.07384057	0.367359177	1.481436873	1.393632388	3.220121161	64.36001603	41.43393247	10.08037866	0.632640823	1.234169346	0.116717998	0.82001779	2.590794154	0.054867223	0.233294594	77.85164417	1	0	0	0	0	0	0	0	0	0	0	
427692102009	13.0432	1	1	1.499527567	1.339552586	0.798584033	0.343544974	0.499527567	0.294731379	0.0019	-0.0153	0.0538	-0.04477147	-0.01306601	-0.181845215	-3.669151756	0.067698017	0.056210375	0.047941173	0.291837857	1.372158364	2.119115693	3.65224221	57.31813079	37.01927155	10.76263331	0.708162143	1.49790024	0.067698017	0.890833012	2.240807392	0.047579576	0.12059155	71.77470174	0	1	0	0	0	0	0	0	0	0	0	
427692102010	13.0742	1	1	1.542269089	1.342243679	0.770778808	0.295553297	0.542269089	0.252280523	-0.0366	0.0252	0.0457	0.070162227	0.023072839	0.162263199	1.806167	0.062092515	0.045537416	0.0416734	0.328849863	1.232929324	1.73673784	3.576685449	54.64654915	40.03945976	10.50458531	0.671150137	1.422977321	0.062092515	0.911205039	2.220420374	0.04912206	0.101549555	70.89783549	0	0	1	0	0	0	0	0	0	0	0	
427692102011	13.0946	1	1	1.625263158	1.391461262	0.779038902	0.273488068	0.625263158	0.234534161	-0.0308	0.0225	0.0397	0.064304628	0.020873088	0.007428491	1.766919515	0.054606012	0.039680714	0.036881066	0.324596973	1.186496782	1.782931092	3.634690889	51.6473613	39.87863625	10.3574002	0.675403027	1.575133548	0.054606012	0.928941849	2.127154756	0.048639101	0.084452794	66.29625451	0	0	0	1	0	0	0	0	0	0	0	
427692102012	13.2263	1	1	1.862749221	1.596843088	0.838684664	0.254208998	0.862749221	0.197379316	-0.0428	0.0118	0.0324	0.030290007	0.009782979	0.134994742	2.767274737	0.039987006	0.032616769	0.027072191	0.322977112	1.256851126	1.871874844	3.267930093	53.82947573	48.25477038	10.24421939	0.677024691	2.296658613	0.039987006	0.834927777	1.943776702	0.047796921	0.063026162	64.18321219	0	0	0	0	1	0	0	0	0	0	0	
427692102013	13.2457	1	1	2.309274315	1.977115327	1.078861789	0.364302921	1.309274315	0.471936164	-0.0355	0.0476	0.0643	0.097835469	0.041680736	0.344972316	1.329572447	0.096551427	0.063292647	0.055417559	0.426028892	1.132057936	1.142010578	3.175920251	58.37829694	47.80692935	10.50338266	0.573969341	2.752193232	0.096551427	0.861210361	2.135481693	0.049630968	0.137414954	54.11100621	0	0	0	0	0	1	0	0	0	0	0	
427692102014	13.3179	1	1	2.337837321	2.016740032	1.148822967	0.513722488	1.337837321	0.525052632	-0.0314	0.0359	0.0805	0.066938108	0.030285635	0.141503718	2.234888394	0.123612584	0.080251416	0.067685015	0.452442358	1.176110713	0.973476171	2.789524527	69.68504763	51.79985354	11.7832718	0.547557642	2.899705369	0.123612584	0.84068667	2.361754037	0.046958977	0.190148557	60.65777728	0	0	0	0	0	0	1	0	0	0	0	
427692102015	13.3868	1	1	2.325522662	2.019303118	1.295823946	0.769368614	1.325522662	0.587728583	-0.0499	0.0943	0.0969	0.203558253	0.089283987	0.0386331	0.964355108	0.153373679	0.090916312	0.086101469	0.438616395	1.268108189	0.99217987	2.608130213	84.250266	47.3507211	12.01977573	0.561383605	3.094207703	0.153373679	0.888553528	2.715890534	0.046987802	0.263171725	65.01675347	0	0	0	0	0	0	0	1	0	0	0	
427692102016	13.6008	1	1	1.968552621	1.756345305	1.104741272	0.670127489	0.968552621	0.330489126	-0.0916	0.0123	0.0580	0.026751125	0.010390238	0.096842164	4.731241799	0.080377752	0.058188444	0.049158729	0.388403785	1.542074792	1.254320349	2.894715678	74.42472432	46.27962539	12.91129453	0.611596215	2.303822153	0.080377752	0.847610667	2.823974662	0.042678473	0.16378157	67.36846557	0	0	0	0	0	0	0	0	1	0	0	
427692102017	13.6004	1	1	1.9284946	1.677880285	0.993074199	0.527602641	0.9284946	0.037077522	-0.0785	0.0078	0.0063	0.014995517	0.006595549	0.131907968	0.79714232	0.009385785	0.006220639	0.005257591	0.439834683	1.113560077	1.012641815	3.052169063	63.52556548	45.58265425	13.46379615	0.560165317	1.661363366	0.009385785	0.834647524	2.221575326	0.038162267	0.013994092	63.96859928	0	0	0	0	0	0	0	0	0	1	0	
427692102018	13.6141	1	1	1.918641606	1.588961982	0.945100384	0.462802221	0.918641606	0.15529261	-0.0872	-0.0035	0.0265	-0.006279608	-0.002928301	0.074788698	-7.59273183	0.041661128	0.026371111	0.022233802	0.466319038	1.030882296	0.893918945	3.05602978	61.03775995	43.23700785	11.61041459	0.533682185	1.761717974	0.041661128	0.83948778	2.216117949	0.045699406	0.058693799	64.58336168	0	0	0	0	0	0	0	0	0	0	1	
427946252008	13.5237	1	1	1.399068435	1.207647122	0.633482288	0.281568705	0.399068435	0.378761397	-0.0167	-0.0056	0.0658	-0.007431756	-0.004664626	0	-12.06687715	0.151172784	0.067170379	0.056287472	0.627661341	0.845051405	0.42137713	4.11547997	42.93945219	37.57877562	8.292515074	0.372338659	2.723609437	0.151172784	0.855668378	3.231957642	0.068799479	0.212604239	67.78319304	1	0	0	0	0	0	0	0	0	0	0	
427946252009	13.5324	1	1	1.46066285	1.260943864	0.669847056	0.309418701	0.46066285	0.41805512	-0.0131	0.0016	0.0663	0.00217377	0.001398939	0.034285483	41.77893738	0.163969526	0.067561348	0.058446195	0.643554527	0.773627384	0.391061948	4.318141639	41.34573118	35.38120341	10.56081445	0.356445473	3.029035927	0.163969526	0.881798924	3.148921245	0.055134823	0.208712509	61.72413655	0	1	0	0	0	0	0	0	0	0	0	
427946252010	13.6752	1	1	1.665117498	1.449719561	0.918561419	0.153296153	0.665117498	0.468246024	-0.0191	0.0324	0.0845	0.043856307	0.026354366	0.077090449	2.573349633	0.169940143	0.083345471	0.067818999	0.600925348	0.981699271	0.487959683	3.328638565	64.94164816	36.34377271	9.518360351	0.399075802	3.407342657	0.169940143	0.80276569	3.099732087	0.06227814	0.261870593	70.69929876	0	0	1	0	0	0	0	0	0	0	0	
427946252011	13.7367	1	1	1.724203476	1.545615872	1.031890644	0.281914775	0.724203476	0.466063752	-0.0152	0.0423	0.0840	0.059128353	0.034838983	0.042751474	1.949347826	0.165323409	0.082519996	0.067913296	0.589209436	0.965756341	0.520697622	3.219091011	73.35205015	35.19565281	9.736815017	0.410790564	4.27843897	0.165323409	0.808781588	2.946673394	0.060210133	0.247431824	71.08510054	0	0	0	1	0	0	0	0	0	0	0	
